DateID,SupplierID,LeadTimeDays,DefectRatePercent,OnTimeDeliveryPercent,PurchaseOrderFulfillmentPercent
20240711,10,8,2.92,90.41,93.18
20240711,11,13,2.8,92.5,97.43
20240711,12,16,1.51,91.44,99.32
20240711,13,11,4.16,90.66,91.24
20240711,14,7,1.27,91.86,90.41
20240711,15,13,3.98,99.54,95.23
20240712,1,18,2.91,98.26,95.51
20240712,2,6,0.06,97.12,98.3
20240712,3,12,2.61,98.11,96.72
20240712,4,10,0.49,95.49,98.69
20240712,5,13,0.95,95.99,96.0
20240712,6,19,3.88,98.09,99.17
20240712,7,6,2.11,97.71,99.27
20240712,8,18,3.89,99.16,99.96
20240712,9,18,3.16,99.77,98.77
20240712,10,13,2.3,98.41,91.83
20240712,11,10,0.43,94.95,92.2
20240712,12,7,0.52,99.93,97.79
20240712,13,14,3.38,97.72,95.97
20240712,14,7,4.47,97.02,90.82
20240712,15,11,3.32,99.53,93.56
20240713,1,19,0.03,95.95,96.93
20240713,2,14,4.36,96.2,98.7
20240713,3,9,4.75,92.58,94.97
20240713,4,12,3.22,95.72,96.11
20240713,5,11,1.48,96.44,99.2
20240713,6,13,4.14,96.95,96.85
20240713,7,8,2.04,99.8,91.42
20240713,8,10,4.36,99.28,99.29
20240713,9,18,1.14,90.61,96.46
20240713,10,13,1.46,92.0,93.29
20240713,11,16,2.62,92.84,97.72
20240713,12,8,4.4,93.62,98.87
20240713,13,14,4.26,90.43,92.28
20240713,14,17,1.55,93.46,96.83
20240713,15,6,4.76,98.25,97.26
20240714,1,14,2.88,96.01,93.55
20240714,2,18,0.99,90.52,99.94
20240714,3,6,2.31,96.72,99.56
20240714,4,14,0.35,98.04,95.72
20240714,5,5,0.82,97.48,98.95
20240714,6,8,3.6,95.33,91.71
20240714,7,7,1.9,97.72,99.77
20240714,8,13,3.84,91.82,90.35
20240714,9,5,2.83,94.3,93.53
20240714,10,15,1.01,96.82,92.9
20240714,11,10,2.32,93.08,99.37
20240714,12,5,0.37,98.99,95.4
20240714,13,5,1.43,96.51,94.62
20240714,14,19,2.49,98.14,92.33
20240714,15,19,4.26,92.25,98.67
20240715,1,5,3.09,99.2,92.83
20240715,2,6,1.24,96.56,95.65
20240715,3,12,1.59,94.63,93.87
20240715,4,13,1.31,98.7,91.57
20240715,5,13,3.48,98.42,94.77
20240715,6,7,2.78,93.79,90.55
20240715,7,10,1.73,99.55,92.18
20240715,8,14,1.77,90.39,92.8
20240715,9,11,3.86,92.52,94.57
20240715,10,18,3.86,90.21,92.96
20240715,11,11,0.63,99.74,99.96
20240715,12,18,2.1,97.64,98.05
20240715,13,13,2.3,97.22,93.0
20240715,14,11,4.39,98.57,95.79
20240715,15,13,0.6,94.64,96.64
20240716,1,16,1.59,96.21,99.3
20240716,2,18,0.87,93.99,91.53
20240716,3,6,3.79,92.9,98.32
20240716,4,5,4.2,94.35,91.75
20240716,5,18,2.77,91.94,98.92
20240716,6,11,4.2,99.67,92.27
20240716,7,13,1.8,93.66,95.65
20240716,8,12,4.21,98.02,97.17
20240716,9,16,4.67,91.8,93.21
20240716,10,11,0.31,91.26,95.85
20240716,11,10,4.71,96.38,95.28
20240716,12,11,2.17,97.03,97.14
20240716,13,16,1.23,96.12,94.76
20240716,14,17,4.62,93.25,91.54
20240716,15,7,4.13,91.36,92.85
20240717,1,5,0.7,97.15,93.28
20240717,2,15,3.11,91.5,94.01
20240717,3,17,3.53,97.23,90.05
20240717,4,16,1.9,98.78,97.19
20240717,5,18,1.2,99.69,98.37
20240717,6,12,1.53,93.23,96.67
20240717,7,7,4.99,91.67,96.65
20240717,8,6,2.21,96.01,98.72
20240717,9,17,4.33,97.51,95.24
20240717,10,13,3.69,96.36,94.94
20240717,11,7,1.53,98.85,91.3
20240717,12,15,4.21,92.33,98.88
20240717,13,9,4.41,93.81,97.99
20240717,14,6,3.32,91.61,96.49
20240717,15,7,1.83,93.63,94.84
20240718,1,7,0.01,97.94,95.39
20240718,2,13,1.04,95.5,97.01
20240718,3,14,3.52,95.18,98.36
20240718,4,15,3.27,97.62,98.58
20240718,5,12,1.34,94.66,99.77
20240718,6,8,0.6,92.0,99.92
20240718,7,6,2.18,92.0,94.03
20240718,8,9,3.42,93.46,94.65
20240718,9,9,0.53,98.94,93.72
20240718,10,11,3.8,97.46,91.8
20240718,11,13,1.44,99.81,96.16
20240718,12,11,4.77,97.65,92.22
20240718,13,15,3.16,96.38,92.06
20240718,14,9,1.04,94.48,97.53
20240718,15,6,2.54,97.4,92.13
20240719,1,16,4.85,92.92,96.06
20240719,2,13,1.09,96.4,95.31
20240719,3,18,2.7,95.41,90.44
20240719,4,16,1.4,99.92,99.71
20240719,5,17,1.11,93.99,92.93
20240719,6,8,1.4,98.1,93.28
20240719,7,17,2.19,94.99,98.88
20240719,8,18,4.52,97.43,91.24
20240719,9,17,2.5,90.63,97.71
20240719,10,17,1.16,95.69,95.73
20240719,11,12,0.72,94.05,94.86
20240719,12,17,1.57,98.0,92.67
20240719,13,10,0.33,93.2,90.93
20240719,14,15,4.57,90.75,94.46
20240719,15,14,0.6,90.02,94.94
20240720,1,18,3.79,90.02,92.36
20240720,2,10,4.3,92.72,99.16
20240720,3,7,4.18,98.2,99.2
20240720,4,11,2.26,99.52,97.43
20240720,5,19,4.01,99.76,91.66
20240720,6,16,3.33,97.87,90.39
20240720,7,10,4.95,91.38,96.03
20240720,8,6,4.7,90.04,97.77
20240720,9,15,4.83,91.3,94.14
20240720,10,16,0.02,93.69,97.06
20240720,11,9,0.7,91.88,95.98
20240720,12,7,3.59,90.98,92.39
20240720,13,7,1.37,97.62,93.63
20240720,14,16,4.21,94.6,98.44
20240720,15,7,0.85,93.2,98.19
20240721,1,11,0.21,97.52,90.47
20240721,2,12,2.75,95.12,96.91
20240721,3,16,3.71,96.47,94.91
20240721,4,11,3.17,99.73,90.74
20240721,5,12,3.89,91.03,92.97
20240721,6,13,0.1,98.39,94.02
20240721,7,6,0.2,99.52,92.06
20240721,8,8,1.98,99.85,99.26
20240721,9,12,1.6,97.96,99.21
20240721,10,6,2.08,93.53,93.1
20240721,11,16,2.0,99.74,91.76
20240721,12,17,4.31,90.57,92.51
20240721,13,6,4.57,92.53,98.4
20240721,14,15,4.44,94.29,98.54
20240721,15,10,1.44,94.97,95.27
20240722,1,8,2.75,96.06,92.44
20240722,2,7,0.14,91.32,94.88
20240722,3,9,2.2,92.37,93.78
20240722,4,11,0.76,90.07,90.93
20240722,5,7,2.86,93.68,96.42
20240722,6,13,2.31,94.9,93.2
20240722,7,17,2.18,92.18,98.08
20240722,8,12,2.65,94.8,99.39
20240722,9,8,0.34,94.75,97.24
20240722,10,5,0.7,93.78,97.88
20240722,11,19,4.93,97.48,94.5
20240722,12,11,2.13,94.9,95.23
20240722,13,10,2.14,91.76,90.41
20240722,14,11,3.16,91.66,95.52
20240722,15,7,4.04,93.58,96.44
20240723,1,7,4.25,96.49,90.32
20240723,2,8,3.04,92.29,96.11
20240723,3,16,4.68,94.47,90.28
20240723,4,14,3.53,91.33,99.59
20240723,5,6,0.44,92.19,91.06
20240723,6,15,0.99,90.9,95.32
20240723,7,13,4.9,90.86,90.84
20240723,8,14,0.38,94.81,90.84
20240723,9,18,3.02,95.6,95.23
20240723,10,13,3.75,98.46,95.24
20240723,11,17,1.88,93.66,93.81
20240723,12,11,3.34,93.28,97.5
20240723,13,17,4.68,99.06,94.69
20240723,14,12,4.03,93.25,98.07
20240723,15,14,4.4,95.73,99.18
20240724,1,17,1.12,92.62,93.69
20240724,2,11,3.76,93.87,93.8
20240724,3,5,0.08,98.81,92.44
20240724,4,10,3.65,94.36,99.33
20240724,5,6,3.59,92.47,97.35
20240724,6,14,1.77,94.36,98.18
20240724,7,15,1.82,96.26,99.94
20240724,8,12,1.71,93.19,91.06
20240724,9,14,2.95,90.87,91.03
20240724,10,19,3.26,92.12,95.61
20240724,11,17,4.75,96.04,97.07
20240724,12,9,3.53,95.0,97.8
20240724,13,8,1.01,94.12,97.95
20240724,14,5,4.35,97.02,92.79
20240724,15,19,4.98,94.5,91.12
20240725,1,5,4.36,90.15,91.69
20240725,2,12,0.09,95.34,99.96
20240725,3,14,3.71,93.74,90.58
20240725,4,5,2.92,92.19,93.6
20240725,5,17,3.99,99.34,95.03
20240725,6,18,0.71,97.84,96.07
20240725,7,19,1.28,98.7,99.7
20240725,8,19,4.87,92.56,90.21
20240725,9,7,3.53,94.64,93.92
20240725,10,19,2.93,95.31,96.79
20240725,11,18,3.37,99.63,97.4
20240725,12,9,4.86,92.2,98.84
20240725,13,11,3.66,90.33,91.45
20240725,14,15,1.96,96.13,97.14
20240725,15,7,1.93,94.46,95.4
20240726,1,19,1.79,95.46,99.9
20240726,2,6,1.47,91.71,98.87
20240726,3,17,3.52,95.0,94.11
20240726,4,12,1.42,90.57,98.92
20240726,5,15,3.09,91.78,95.59
20240726,6,19,4.87,91.82,96.27
20240726,7,16,3.83,93.26,91.62
20240726,8,15,4.04,95.07,94.53
20240726,9,10,2.24,96.61,98.22
20240726,10,19,1.53,96.4,90.92
20240726,11,8,3.32,92.46,96.79
20240726,12,18,2.92,91.53,91.52
20240726,13,15,4.12,95.95,94.96
20240726,14,16,0.5,99.26,94.42
20240726,15,15,2.41,97.26,94.25
20240727,1,9,0.47,97.08,98.99
20240727,2,14,2.07,97.45,99.04
20240727,3,5,2.0,94.74,90.87
20240727,4,16,0.46,94.95,99.01
20240727,5,10,1.7,90.75,98.08
20240727,6,9,3.44,95.71,97.18
20240727,7,19,4.84,93.65,92.08
20240727,8,12,0.46,99.69,95.93
20240727,9,12,2.95,93.0,93.48
20240727,10,9,2.01,97.19,94.92
20240727,11,6,1.4,92.54,98.74
20240727,12,15,1.77,97.22,96.91
20240727,13,16,4.03,90.16,99.73
20240727,14,14,0.46,90.12,93.0
20240727,15,5,0.4,96.76,96.73
20240728,1,11,4.44,96.27,94.7
20240728,2,12,4.07,98.96,96.11
20240728,3,7,4.82,97.08,95.86
20240728,4,6,3.39,92.11,93.85
20240728,5,9,4.06,98.73,90.78
20240728,6,13,2.76,92.7,99.69
20240728,7,12,1.47,91.27,94.78
20240728,8,8,0.56,93.75,99.87
20240728,9,10,0.39,98.35,99.54
20240728,10,6,1.54,95.08,91.26
20240728,11,8,1.62,91.33,97.5
20240728,12,18,2.7,97.58,91.8
20240728,13,17,0.01,97.59,98.33
20240728,14,8,3.4,94.53,91.74
20240728,15,9,3.38,90.29,99.26
20240729,1,6,4.11,92.25,99.57
20240729,2,12,0.69,91.08,90.76
20240729,3,15,4.65,94.66,92.45
20240729,4,10,3.61,99.39,94.45
20240729,5,13,0.73,98.86,93.6
20240729,6,5,4.28,95.03,99.27
20240729,7,12,3.25,90.36,95.04
20240729,8,18,3.31,97.05,91.71
20240729,9,15,3.96,98.63,98.28
20240729,10,11,3.33,91.28,96.64
20240729,11,9,2.75,93.36,97.29
20240729,12,12,0.48,99.64,92.81
20240729,13,8,1.27,99.98,97.09
20240729,14,13,2.11,95.54,98.28
20240729,15,10,3.26,97.47,96.16
20240730,1,13,0.88,95.56,95.8
20240730,2,10,0.96,95.58,97.58
20240730,3,10,3.38,98.46,94.39
20240730,4,17,2.01,95.09,95.69
20240730,5,7,2.11,98.89,90.68
20240730,6,7,0.64,92.08,95.01
20240730,7,13,3.26,98.47,95.0
20240730,8,17,3.56,94.52,94.3
20240730,9,9,3.48,90.48,95.56
20240730,10,6,3.11,91.94,92.52
20240730,11,8,2.26,90.21,96.94
20240730,12,17,2.87,95.59,99.21
20240730,13,7,0.56,96.76,99.49
20240730,14,11,1.77,90.36,90.49
20240730,15,9,2.93,95.22,94.92
20240731,1,8,4.28,94.16,95.74
20240731,2,14,4.3,92.31,98.01
20240731,3,5,4.93,90.8,99.43
20240731,4,15,0.19,93.16,97.36
20240731,5,16,1.33,92.06,90.13
20240731,6,7,0.54,92.82,99.91
20240731,7,6,2.54,96.59,97.18
20240731,8,7,0.21,92.74,99.8
20240731,9,13,1.74,99.15,98.01
20240731,10,7,0.15,97.69,98.26
20240731,11,19,4.5,96.5,94.06
20240731,12,16,1.24,93.55,96.96
20240731,13,6,4.38,95.23,95.23
20240731,14,9,3.9,95.9,95.95
20240731,15,12,4.46,92.2,96.24
20240801,1,5,1.58,97.15,94.31
20240801,2,14,4.63,94.82,97.34
20240801,3,9,4.48,95.13,96.78
20240801,4,11,4.34,96.33,95.04
20240801,5,5,3.47,97.6,98.16
20240801,6,17,4.42,98.63,96.89
20240801,7,16,3.65,90.09,90.06
20240801,8,11,0.05,99.65,96.56
20240801,9,19,3.44,93.13,91.89
20240801,10,12,0.43,94.64,93.36
20240801,11,11,3.94,92.36,93.95
20240801,12,14,0.93,95.8,96.77
20240801,13,14,1.52,93.23,90.25
20240801,14,9,1.14,91.87,91.26
20240801,15,18,4.73,97.65,93.05
20240802,1,13,3.91,90.2,99.13
20240802,2,17,4.32,99.37,90.71
20240802,3,14,1.74,99.84,94.18
20240802,4,11,1.0,97.7,93.02
20240802,5,8,2.78,98.17,93.89
20240802,6,14,4.93,92.51,98.68
20240802,7,19,4.27,95.08,96.17
20240802,8,10,4.6,91.62,99.82
20240802,9,9,4.47,90.11,92.39
20240802,10,6,1.54,93.71,90.98
20240802,11,10,1.27,91.5,95.44
20240802,12,8,0.98,91.07,99.62
20240802,13,16,4.54,95.28,99.98
20240802,14,9,0.57,99.18,99.04
20240802,15,12,3.41,96.12,92.24
20240803,1,11,0.61,92.85,90.71
20240803,2,15,2.1,96.01,90.04
20240803,3,19,2.98,91.95,93.71
20240803,4,18,0.36,94.31,94.45
20240803,5,7,3.31,90.55,93.12
20240803,6,12,4.04,98.47,90.95
20240803,7,10,3.09,94.66,96.39
20240803,8,15,0.65,98.88,99.3
20240803,9,17,4.48,97.41,95.02
20240803,10,9,3.22,94.48,99.89
20240803,11,15,4.82,90.27,97.13
20240803,12,11,2.26,98.49,92.55
20240803,13,13,2.58,92.12,94.85
20240803,14,13,0.29,95.87,93.68
20240803,15,17,4.47,90.29,96.04
20240804,1,13,4.15,93.74,96.82
20240804,2,7,2.3,98.66,94.9
20240804,3,17,3.97,97.59,94.24
20240804,4,7,2.7,97.42,98.6
20240804,5,11,4.44,98.16,97.28
20240804,6,15,0.47,92.46,90.26
20240804,7,10,4.04,96.03,99.13
20240804,8,7,0.59,91.41,98.57
20240804,9,10,2.62,98.61,95.67
20240804,10,14,0.68,94.25,95.23
20240804,11,14,0.61,95.65,99.5
20240804,12,15,0.6,98.65,94.31
20240804,13,5,1.81,91.02,90.39
20240804,14,18,1.92,97.67,94.93
20240804,15,18,4.91,97.46,96.77
20240805,1,5,0.4,99.56,96.15
20240805,2,11,3.59,99.24,91.08
20240805,3,6,0.68,98.52,97.08
20240805,4,14,1.28,90.46,98.53
20240805,5,8,3.26,96.51,92.06
20240805,6,13,0.09,92.42,99.24
20240805,7,13,3.76,94.28,98.87
20240805,8,10,4.05,95.66,98.53
20240805,9,9,1.75,94.12,92.59
20240805,10,12,0.05,98.97,99.84
20240805,11,18,3.46,93.89,95.72
20240805,12,18,2.27,97.65,95.24
20240805,13,14,3.44,92.79,92.37
20240805,14,10,2.65,98.56,99.86
20240805,15,14,0.41,98.87,97.52
20240806,1,14,0.78,97.09,99.24
20240806,2,13,1.38,93.64,96.42
20240806,3,18,3.86,93.02,94.94
20240806,4,16,1.91,97.15,95.68
20240806,5,17,2.25,90.46,92.74
20240806,6,5,4.52,95.85,97.44
20240806,7,13,0.44,91.25,95.61
20240806,8,7,3.22,91.93,96.5
20240806,9,5,1.57,94.98,99.73
20240806,10,13,2.6,90.2,99.53
20240806,11,7,0.4,90.29,97.38
20240806,12,19,2.99,93.1,91.55
20240806,13,10,2.04,94.76,99.76
20240806,14,18,2.22,93.2,98.84
20240806,15,17,0.8,98.34,94.55
20240807,1,6,2.33,95.58,97.8
20240807,2,15,2.91,92.81,90.75
20240807,3,6,1.19,98.56,97.17
20240807,4,19,0.24,90.33,91.43
20240807,5,15,2.71,92.3,96.28
20240807,6,12,2.32,97.89,95.13
20240807,7,5,4.43,98.72,91.6
20240807,8,10,3.05,95.77,94.87
20240807,9,16,2.91,92.74,93.14
20240807,10,10,2.84,98.54,97.94
20240807,11,7,3.44,91.01,90.09
20240807,12,5,0.61,99.67,96.99
20240807,13,10,4.34,95.74,94.55
20240807,14,8,3.67,94.89,91.26
20240807,15,12,0.25,92.63,97.78
20240808,1,10,0.63,98.13,98.57
20240808,2,7,4.01,96.43,91.46
20240808,3,14,4.46,99.64,95.55
20240808,4,6,0.13,96.92,90.87
20240808,5,5,0.31,90.78,99.32
20240808,6,16,0.56,97.81,92.04
20240808,7,13,0.58,99.08,94.44
20240808,8,15,1.47,94.53,92.16
20240808,9,9,1.9,96.68,93.98
20240808,10,16,0.72,90.73,96.73
20240808,11,5,0.0,93.97,90.61
20240808,12,9,1.36,96.92,97.45
20240808,13,9,0.25,95.97,99.42
20240808,14,17,1.18,91.73,91.59
20240808,15,11,4.68,98.57,91.39
20240809,1,18,1.58,94.25,90.46
20240809,2,16,0.07,94.69,91.96
20240809,3,11,0.95,94.48,96.26
20240809,4,13,1.62,90.51,91.63
20240809,5,13,2.42,96.08,91.57
20240809,6,13,3.32,91.55,97.56
20240809,7,17,2.8,99.7,96.3
20240809,8,5,4.28,95.8,94.08
20240809,9,15,0.62,96.54,92.77
20240809,10,5,3.49,95.19,92.37
20240809,11,12,3.91,93.01,92.23
20240809,12,14,4.23,93.09,91.18
20240809,13,8,4.3,95.21,91.25
20240809,14,7,4.92,92.86,97.26
20240809,15,7,4.99,93.12,95.82
20240810,1,8,0.41,98.63,98.57
20240810,2,6,0.88,91.25,95.31
20240810,3,13,1.7,94.73,96.58
20240810,4,11,3.94,96.95,99.02
20240810,5,17,3.55,94.72,96.07
20240810,6,6,4.56,94.42,90.07
20240810,7,6,3.91,94.23,98.81
20240810,8,13,3.85,94.11,94.23
20240810,9,9,0.72,90.96,96.74
20240810,10,18,2.98,94.97,90.98
20240810,11,19,0.66,96.16,94.1
20240810,12,6,2.16,92.75,95.42
20240810,13,9,4.34,98.3,92.62
20240810,14,17,3.98,94.69,94.89
20240810,15,8,2.26,94.0,97.07
20240811,1,8,0.6,99.23,92.48
20240811,2,13,1.76,98.92,93.7
20240811,3,6,3.3,98.67,96.66
20240811,4,12,1.64,91.4,90.88
20240811,5,12,3.47,98.36,98.63
20240811,6,10,1.85,99.21,92.98
20240811,7,19,4.59,93.29,93.82
20240811,8,15,1.3,97.93,91.43
20240811,9,6,0.52,93.45,93.85
20240811,10,7,0.75,91.16,92.82
20240811,11,16,0.29,95.83,90.67
20240811,12,17,2.24,95.06,91.86
20240811,13,9,3.85,90.28,92.33
20240811,14,6,0.83,90.92,93.46
20240811,15,13,4.07,96.83,99.6
20240812,1,17,1.26,99.89,94.58
20240812,2,15,2.1,97.81,91.22
20240812,3,17,3.54,90.2,95.76
20240812,4,5,4.88,94.57,98.96
20240812,5,7,3.59,98.44,95.88
20240812,6,13,1.79,96.59,97.12
20240812,7,7,4.41,90.61,90.13
20240812,8,14,1.81,94.98,94.17
20240812,9,6,2.9,95.63,96.59
20240812,10,12,1.8,94.1,91.22
20240812,11,7,3.2,98.7,96.44
20240812,12,15,0.19,92.06,94.11
20240812,13,5,0.47,97.05,95.72
20240812,14,16,2.12,98.78,97.35
20240812,15,13,0.82,91.65,96.95
20240813,1,14,4.61,96.19,98.83
20240813,2,6,3.82,97.12,93.01
20240813,3,6,1.31,98.5,91.93
20240813,4,16,3.73,92.89,99.14
20240813,5,11,0.15,97.79,99.66
20240813,6,9,0.13,98.27,97.25
20240813,7,19,0.63,99.28,98.96
20240813,8,5,2.52,98.36,90.95
20240813,9,12,1.58,99.35,92.97
20240813,10,8,0.8,99.65,98.35
20240813,11,11,4.28,91.84,94.27
20240813,12,19,1.37,94.6,92.5
20240813,13,15,3.68,90.35,97.3
20240813,14,6,1.72,98.89,98.95
20240813,15,7,2.31,95.88,92.77
20240814,1,9,3.01,99.67,98.73
20240814,2,18,3.68,95.93,99.36
20240814,3,5,1.85,98.65,90.6
20240814,4,14,0.24,95.49,96.41
20240814,5,14,3.93,90.89,99.78
20240814,6,12,2.94,96.06,93.41
20240814,7,12,4.73,91.59,98.63
20240814,8,17,1.29,97.64,93.96
20240814,9,17,3.21,96.94,99.18
20240814,10,12,0.62,93.22,91.75
20240814,11,5,2.08,95.6,93.56
20240814,12,10,4.9,93.19,97.85
20240814,13,8,4.24,97.12,93.19
20240814,14,8,2.18,96.94,91.97
20240814,15,8,1.99,91.14,91.61
20240815,1,11,0.9,97.58,92.33
20240815,2,7,1.93,94.6,91.86
20240815,3,5,3.63,90.78,96.3
20240815,4,10,2.98,99.7,95.29
20240815,5,6,2.05,94.66,96.76
20240815,6,6,0.86,97.36,94.25
20240815,7,8,1.54,90.67,99.57
20240815,8,12,4.92,98.77,94.71
20240815,9,7,3.12,100.0,99.05
20240815,10,10,2.29,99.17,91.48
20240815,11,8,4.49,92.73,95.31
20240815,12,9,0.36,96.42,94.47
20240815,13,8,1.1,93.92,98.31
20240815,14,11,0.02,98.76,95.43
20240815,15,19,4.13,90.31,90.39
20240816,1,16,0.05,95.56,93.79
20240816,2,17,4.41,96.44,94.09
20240816,3,11,1.26,93.32,95.39
20240816,4,7,2.56,99.03,92.24
20240816,5,19,3.45,92.36,99.56
20240816,6,17,1.07,92.54,96.11
20240816,7,19,1.53,90.7,90.06
20240816,8,19,1.7,93.62,94.96
20240816,9,11,3.52,91.86,92.8
20240816,10,14,1.24,95.63,97.62
20240816,11,7,3.18,95.81,91.89
20240816,12,8,0.2,95.98,94.56
20240816,13,5,2.73,90.7,95.89
20240816,14,5,1.45,90.07,98.88
20240816,15,9,3.24,92.89,93.43
20240817,1,7,3.16,90.4,99.61
20240817,2,15,1.13,92.69,96.92
20240817,3,9,4.82,92.5,97.36
20240817,4,16,2.81,93.81,96.7
20240817,5,19,0.99,97.42,95.91
20240817,6,8,1.91,90.59,94.57
20240817,7,8,1.05,90.7,94.91
20240817,8,10,3.25,99.46,92.33
20240817,9,16,0.84,99.12,97.38
20240817,10,13,1.41,96.85,97.25
20240817,11,10,2.81,97.68,94.93
20240817,12,10,3.56,98.44,97.88
20240817,13,18,2.55,93.44,97.09
20240817,14,8,4.48,95.87,97.0
20240817,15,17,2.47,92.92,99.56
20240818,1,14,3.09,97.07,97.72
20240818,2,19,4.59,93.32,92.66
20240818,3,16,0.11,94.28,98.86
20240818,4,9,1.81,99.33,92.66
20240818,5,5,1.36,96.84,99.11
20240818,6,16,0.32,95.83,94.19
20240818,7,17,2.23,96.8,93.63
20240818,8,11,3.47,90.96,93.88
20240818,9,13,4.2,99.89,91.12
20240818,10,17,2.18,93.36,94.45
20240818,11,10,2.08,93.63,99.86
20240818,12,17,3.79,98.22,93.55
20240818,13,5,0.68,96.98,92.65
20240818,14,17,2.44,90.81,98.44
20240818,15,7,1.08,94.31,92.07
20240819,1,5,3.37,99.19,97.56
20240819,2,9,0.55,91.94,90.77
20240819,3,15,2.24,94.68,93.09
20240819,4,6,0.75,91.55,90.18
20240819,5,5,2.23,90.42,95.01
20240819,6,10,0.56,96.27,91.82
20240819,7,12,0.88,99.79,96.78
20240819,8,10,3.37,94.28,94.25
20240819,9,19,1.3,94.01,92.87
20240819,10,10,3.78,99.25,97.9
20240819,11,12,0.92,91.17,99.43
20240819,12,12,3.56,97.32,95.95
20240819,13,13,1.96,96.86,96.11
20240819,14,17,0.31,94.97,98.0
20240819,15,16,1.23,95.37,97.96
20240820,1,10,4.49,99.53,93.6
20240820,2,8,0.91,95.68,99.38
20240820,3,11,2.89,98.86,95.88
20240820,4,17,2.41,98.78,97.84
20240820,5,18,1.22,97.07,90.92
20240820,6,8,2.21,97.38,92.38
20240820,7,12,4.7,98.27,93.92
20240820,8,12,1.62,91.19,91.05
20240820,9,5,0.24,94.7,98.3
20240820,10,8,1.86,90.52,92.9
20240820,11,17,3.7,99.17,95.34
20240820,12,18,1.36,92.45,97.37
20240820,13,8,2.17,98.83,95.71
20240820,14,14,4.87,95.32,90.12
20240820,15,18,2.19,99.79,91.57
20240821,1,11,4.03,96.4,98.93
20240821,2,7,1.64,96.76,94.49
20240821,3,7,3.0,93.27,92.56
20240821,4,15,0.11,99.0,96.85
20240821,5,8,1.46,96.03,92.32
20240821,6,11,2.27,94.39,96.47
20240821,7,6,2.4,95.47,96.87
20240821,8,17,2.64,93.25,93.08
20240821,9,18,1.59,91.08,94.3
20240821,10,13,4.23,92.1,91.23
20240821,11,12,0.17,95.78,92.26
20240821,12,16,0.9,94.15,98.62
20240821,13,13,0.79,97.38,95.75
20240821,14,6,4.65,90.37,97.68
20240821,15,18,4.15,91.3,98.97
20240822,1,8,1.51,99.51,94.04
20240822,2,16,0.02,95.47,92.15
20240822,3,7,1.7,96.23,96.48
20240822,4,19,2.21,98.27,95.26
20240822,5,15,2.58,98.34,96.2
20240822,6,10,0.93,91.69,91.58
20240822,7,17,1.51,99.82,90.22
20240822,8,19,3.06,90.14,93.23
20240822,9,11,3.21,98.55,98.86
20240822,10,17,3.65,99.25,96.03
20240822,11,10,0.65,95.69,91.12
20240822,12,13,1.82,90.68,90.63
20240822,13,16,1.06,95.32,97.47
20240822,14,16,4.59,96.83,92.74
20240822,15,14,3.42,91.46,90.48
20240823,1,14,3.37,90.78,90.23
20240823,2,13,0.06,90.8,95.11
20240823,3,10,4.2,97.55,97.26
20240823,4,8,0.69,91.53,90.33
20240823,5,7,4.3,91.45,94.26
20240823,6,17,3.99,94.82,90.66
20240823,7,13,0.38,99.09,97.57
20240823,8,11,3.04,98.36,93.71
20240823,9,19,4.31,95.59,91.14
20240823,10,15,3.35,92.81,94.64
20240823,11,19,1.19,91.27,96.44
20240823,12,19,4.89,91.0,95.93
20240823,13,6,0.73,96.01,97.98
20240823,14,14,2.25,99.15,96.71
20240823,15,9,2.75,92.63,90.39
20240824,1,6,3.47,96.73,99.76
20240824,2,15,0.52,98.45,94.5
20240824,3,14,1.03,97.24,97.74
20240824,4,6,2.36,97.47,95.9
20240824,5,16,4.99,98.15,96.61
20240824,6,18,4.16,91.84,94.75
20240824,7,6,1.44,93.9,92.3
20240824,8,15,3.33,99.49,94.08
20240824,9,12,4.42,97.17,98.56
20240824,10,11,4.64,95.79,93.87
20240824,11,18,0.89,90.92,93.97
20240824,12,19,1.76,94.18,98.16
20240824,13,8,3.04,91.54,90.5
20240824,14,16,4.98,94.99,95.66
20240824,15,7,2.3,91.01,93.4
20240825,1,9,4.74,95.9,91.65
20240825,2,13,2.33,92.52,99.65
20240825,3,18,4.8,99.64,95.35
20240825,4,8,4.83,93.77,96.75
20240825,5,9,4.32,93.92,91.64
20240825,6,5,4.08,96.55,94.4
20240825,7,6,0.4,98.34,94.1
20240825,8,9,2.88,98.36,93.94
20240825,9,16,4.52,93.93,92.77
20240825,10,10,3.12,97.63,91.32
20240825,11,8,4.65,98.95,96.13
20240825,12,6,4.57,90.72,93.84
20240825,13,14,4.85,97.07,95.19
20240825,14,5,4.03,99.47,99.11
20240825,15,12,1.5,92.41,91.09
20240826,1,13,2.31,94.04,97.44
20240826,2,15,4.09,92.3,90.85
20240826,3,5,2.44,93.51,94.61
20240826,4,9,1.81,92.94,97.65
20240826,5,18,2.62,96.46,97.43
20240826,6,14,1.13,97.34,97.45
20240826,7,8,1.11,93.41,98.71
20240826,8,9,0.65,93.54,95.33
20240826,9,9,1.97,91.06,91.12
20240826,10,9,0.09,92.05,98.96
20240826,11,7,3.57,98.22,94.84
20240826,12,14,0.69,99.79,94.95
20240826,13,16,1.36,92.97,93.26
20240826,14,14,3.92,91.4,98.23
20240826,15,5,2.48,92.61,94.44
20240827,1,9,2.54,97.07,92.05
